Executed on: 2023-09-26 01:09:45.215259
PFP client version: 1.11.0
Model version: v3.0.0
Calculation mode: CRYSTAL_PLUS_D3
Method type: PFVM
****************************************
Examining NCM622 ...
  Importing initial (known) stable/unstable structures ...
    Supercell size: 5 × 4 × 1
    Number of atoms (perfect): 240
    Cell parameters (a, b, c): 2.873440, 2.877225, 14.130600
    Structural parameter range (min, max): 0.000000, 0.500000
    Number of discrete structural parameters: 60
    Structural parameter spacing: 0.008475
  Importing energies and 1-D DOS from previous WL simlation ...
    Energy range (min, max): -1075.388829, -1064.828767
    Number of energy states: 60
    Energy spacing (eV): 0.178984
  Performing multicanonical Monte Carlo (MCMC) sampling ...
    Number of NNP-neighbors: 11400
    Maximum number of Monte Carlo steps: 10000000
    Trial move style: swap
    -- MCMC Step: 03100000 	Time(s): 1127875.489479
    -- MCMC Step: 03110000 	Time(s): 1130744.299432
    -- MCMC Step: 03120000 	Time(s): 1133630.319010
    -- MCMC Step: 03130000 	Time(s): 1136522.924776
    -- MCMC Step: 03140000 	Time(s): 1139375.710084
    -- MCMC Step: 03150000 	Time(s): 1142182.830639
    -- MCMC Step: 03160000 	Time(s): 1144983.675034
    -- MCMC Step: 03170000 	Time(s): 1147772.943606
    -- MCMC Step: 03180000 	Time(s): 1150558.272454
    -- MCMC Step: 03190000 	Time(s): 1153320.768975
    -- MCMC Step: 03200000 	Time(s): 1156082.425190
    -- MCMC Step: 03210000 	Time(s): 1158877.191433
    -- MCMC Step: 03220000 	Time(s): 1161687.905056
    -- MCMC Step: 03230000 	Time(s): 1164463.892248
    -- MCMC Step: 03240000 	Time(s): 1167218.047302
    -- MCMC Step: 03250000 	Time(s): 1169946.119445
    -- MCMC Step: 03260000 	Time(s): 1172520.004920
    -- MCMC Step: 03270000 	Time(s): 1174997.900170
    -- MCMC Step: 03280000 	Time(s): 1177369.365558
    -- MCMC Step: 03290000 	Time(s): 1179684.640953
    -- MCMC Step: 03300000 	Time(s): 1182022.136938
    -- MCMC Step: 03310000 	Time(s): 1184354.928622
    -- MCMC Step: 03320000 	Time(s): 1186703.560302
    -- MCMC Step: 03330000 	Time(s): 1189027.809366
    -- MCMC Step: 03340000 	Time(s): 1191349.708313
    -- MCMC Step: 03350000 	Time(s): 1193668.693658
    -- MCMC Step: 03360000 	Time(s): 1196001.851992
    -- MCMC Step: 03370000 	Time(s): 1198543.478595
